iter	MultiClass
2911	0.03314174654
2912	0.0331304494
2913	0.03311213913
2914	0.03309942611
2915	0.03307431287
2916	0.03305943979
2917	0.03304362808
2918	0.03301904658
2919	0.03300492639
2920	0.03298975297
2921	0.03297414315
2922	0.03295744566
2923	0.03293634313
2924	0.03292737579
2925	0.03291046755
2926	0.03289218555
2927	0.03287812883
2928	0.03285713434
2929	0.03284957322
2930	0.03282747717
2931	0.0327978357
2932	0.03278004073
2933	0.0327644064
2934	0.03275961399
2935	0.03274496435
2936	0.03273557719
2937	0.03271358266
2938	0.03269687433
2939	0.03268069788
2940	0.03265664153
2941	0.03263677994
2942	0.03262454684
2943	0.03260689579
2944	0.03259512441
2945	0.0325815806
2946	0.03256569783
2947	0.03254775672
2948	0.03252419433
2949	0.03250185232
2950	0.03248659571
2951	0.03247468288
2952	0.03245615248
2953	0.03243278515
2954	0.03241858534
2955	0.03241120567
2956	0.03239232499
2957	0.0323755679
2958	0.03235748632
2959	0.03233540026
2960	0.03232359398
2961	0.0323011048
2962	0.03228319966
2963	0.03226162387
2964	0.03224190102
2965	0.03222672209
2966	0.03221116404
2967	0.03219406861
2968	0.03217102799
2969	0.03215211658
2970	0.03213518734
2971	0.03211103444
2972	0.03209422215
2973	0.03207703586
2974	0.03205875811
2975	0.03204574858
2976	0.03202820862
2977	0.03201649293
2978	0.03200158943
2979	0.0319817312
2980	0.03196983778
2981	0.0319441886
2982	0.03193382958
2983	0.03192055724
2984	0.03189687703
2985	0.03187559394
2986	0.03186208533
2987	0.03185056494
2988	0.03183511133
2989	0.03181533687
2990	0.03179806035
2991	0.03178335417
2992	0.03177130608
2993	0.03176220239
2994	0.03174598608
2995	0.03173226581
2996	0.03171426847
2997	0.03170319296
2998	0.03169230754
2999	0.03167722687
